Date,Temp1,Temp2
05-08-2018 11:21:12 PM,74.975,74.4116
05-08-2018 11:21:29 PM,74.975,74.525
05-08-2018 11:21:46 PM,74.975,74.525
05-08-2018 11:22:03 PM,74.975,74.525
05-08-2018 11:22:20 PM,74.975,74.525
05-08-2018 11:22:37 PM,74.975,74.525
05-08-2018 11:22:54 PM,74.975,74.525
05-08-2018 11:23:11 PM,74.975,74.525
05-08-2018 11:23:27 PM,74.975,74.525
05-08-2018 11:23:44 PM,74.975,74.6366
05-08-2018 11:24:01 PM,75.0866,74.6366
05-08-2018 11:24:18 PM,75.0866,74.6366
05-08-2018 11:24:35 PM,75.0866,74.6366
05-08-2018 11:24:52 PM,75.0866,74.6366
05-08-2018 11:25:09 PM,75.0866,74.6366
